"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"US","us-county-2020","county","us-county-2020:02050","02050","Bethel Census Area, AK",2010,17013,"resident population (denominator of published adherence rates)",9011,52.97,,,,,,105223.8,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02060","02060","Bristol Bay Borough, AK",2010,997,"resident population (denominator of published adherence rates)",293,29.39,,,,,,1248.32,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02063","02063","NA, NA",2010,9636,"resident population (denominator of published adherence rates)",3329,34.55,,,,,,24682.17,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020","county_boundary_change_crosswalked"
"US","us-county-2020","county","us-county-2020:02068","02068","Denali Borough, AK",2010,1826,"resident population (denominator of published adherence rates)",509,27.88,,,,,,32740.17,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02070","02070","Dillingham Census Area, AK",2010,4847,"resident population (denominator of published adherence rates)",2502,51.62,,,,,,47484.83,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02090","02090","Fairbanks North Star Borough, AK",2010,97581,"resident population (denominator of published adherence rates)",28104,28.8,,,,,,18997.07,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02100","02100","Haines Borough, AK",2010,2508,"resident population (denominator of published adherence rates)",877,34.97,,,,,,6069.36,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02105","02105","Hoonah-Angoon Census Area, AK",2010,2150,"resident population (denominator of published adherence rates)",633,29.44,,,,,,16978.04,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020","county_boundary_change_crosswalked"
"US","us-county-2020","county","us-county-2020:02110","02110","Juneau City and Borough, AK",2010,31275,"resident population (denominator of published adherence rates)",8969,28.68,,,,,,7003.41,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02122","02122","Kenai Peninsula Borough, AK",2010,55400,"resident population (denominator of published adherence rates)",17843,32.21,,,,,,41484.92,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02130","02130","Ketchikan Gateway Borough, AK",2010,13477,"resident population (denominator of published adherence rates)",4246,31.51,,,,,,12579.38,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02150","02150","Kodiak Island Borough, AK",2010,13592,"resident population (denominator of published adherence rates)",3818,28.09,,,,,,17324.07,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02158","02158","NA, NA",2010,7459,"resident population (denominator of published adherence rates)",6478,86.85,,,,,,44229.39,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020","county_boundary_change_crosswalked"
"US","us-county-2020","county","us-county-2020:02164","02164","Lake and Peninsula Borough, AK",2010,1631,"resident population (denominator of published adherence rates)",1148,70.39,,,,,,61724.16,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02170","02170","Matanuska-Susitna Borough, AK",2010,88995,"resident population (denominator of published adherence rates)",26656,29.95,,,,,,63990.75,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02180","02180","Nome Census Area, AK",2010,9492,"resident population (denominator of published adherence rates)",4463,47.02,,,,,,59490.63,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02185","02185","North Slope Borough, AK",2010,9430,"resident population (denominator of published adherence rates)",1539,16.32,,,,,,230052.13,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02188","02188","Northwest Arctic Borough, AK",2010,7523,"resident population (denominator of published adherence rates)",2385,31.7,,,,,,92367.47,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02195","02195","Petersburg Census Area, AK",2010,3815,"resident population (denominator of published adherence rates)",1184,31.04,,,,,,7512.66,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020","county_boundary_change_crosswalked"
"US","us-county-2020","county","us-county-2020:02198","02198","Prince of Wales-Hyder Census Area, AK",2010,5559,"resident population (denominator of published adherence rates)",1759,31.64,,,,,,13643.34,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020","county_boundary_change_crosswalked"
"US","us-county-2020","county","us-county-2020:02220","02220","Sitka City and Borough, AK",2010,8881,"resident population (denominator of published adherence rates)",2895,32.6,,,,,,7433.42,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02230","02230","Skagway Municipality, AK",2010,968,"resident population (denominator of published adherence rates)",270,27.89,,,,,,1123.88,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02240","02240","Southeast Fairbanks Census Area, AK",2010,7029,"resident population (denominator of published adherence rates)",1996,28.4,,,,,,64312.15,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02275","02275","Wrangell City and Borough, AK",2010,2369,"resident population (denominator of published adherence rates)",916,38.67,,,,,,6620,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02282","02282","Yakutat City and Borough, AK",2010,662,"resident population (denominator of published adherence rates)",163,24.62,,,,,,19744.2,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:02290","02290","Yukon-Koyukuk Census Area, AK",2010,5588,"resident population (denominator of published adherence rates)",3937,70.45,,,,,,377038.92,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:04001","04001","Apache County, AZ",2010,71518,"resident population (denominator of published adherence rates)",34926,48.84,,,,,,29003.49,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:04003","04003","Cochise County, AZ",2010,131346,"resident population (denominator of published adherence rates)",53070,40.4,,,,,,16083.18,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:04005","04005","Coconino County, AZ",2010,134421,"resident population (denominator of published adherence rates)",39909,29.69,,,,,,48216.14,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
"US","us-county-2020","county","us-county-2020:04007","04007","Gila County, AZ",2010,53597,"resident population (denominator of published adherence rates)",20145,37.59,,,,,,12321.43,,,"usrc-2010-county-file|census-bureau-cb-county-2020|us-fips-crosswalk-2010-2020",""
