"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:056","056","Uttarkashi, Uttarakhand",2011,330086,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",329675,99.88,,,,,,8055.35,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:057","057","Chamoli, Uttarakhand",2011,391605,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",391188,99.89,,,,,,7837.33,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:058","058","Rudraprayag, Uttarakhand",2011,242285,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",241922,99.85,,,,,,1837.52,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:059","059","Tehri Garhwal, Uttarakhand",2011,618931,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",618387,99.91,,,,,,3870.08,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:060","060","Dehradun, Uttarakhand",2011,1696694,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1693955,99.84,,,,,,3070.82,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:061","061","Garhwal, Uttarakhand",2011,687271,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",686539,99.89,,,,,,5460.7,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:062","062","Pithoragarh, Uttarakhand",2011,483439,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",483009,99.91,,,,,,7243.84,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:063","063","Bageshwar, Uttarakhand",2011,259898,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",259517,99.85,,,,,,2282.83,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:064","064","Almora, Uttarakhand",2011,622506,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",621391,99.82,,,,,,3104.21,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:065","065","Champawat, Uttarakhand",2011,259648,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",259520,99.95,,,,,,1650.03,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:066","066","Nainital, Uttarakhand",2011,954605,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",954076,99.94,,,,,,4140.49,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:067","067","Udham Singh Nagar, Uttarakhand",2011,1648902,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1646953,99.88,,,,,,2753.04,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:068","068","Hardwar, Uttarakhand",2011,1890422,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1888552,99.9,,,,,,2388.42,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:069","069","Panchkula, Haryana",2011,561293,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",560411,99.84,,,,,,848.88,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:070","070","Ambala, Haryana",2011,1128350,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1124482,99.66,,,,,,1512.45,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:071","071","Yamunanagar, Haryana",2011,1214205,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1213441,99.94,,,,,,1737.92,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:072","072","Kurukshetra, Haryana",2011,964655,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",964178,99.95,,,,,,1569.71,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
"IN","in-district-2011-datameet","district_2011","in-district-2011-datameet:073","073","Kaithal, Haryana",2011,1074304,"Census of India 2011 C-01 Total persons; religious_affiliation_count excludes Religion not stated, which is not a no-religion category",1072765,99.86,,,,,,2299.99,,,"censusindia-2011-c01-religious-community|datameet-india-districts-census-2011","no_religion_category_absent;uses_2011_period_district_boundary"
