"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0665","0665","Lemvig",2025,18800,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",15808,84.0851,2992,15.9149,,,,518.0142,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0671","0671","Struer",2025,20229,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",16413,81.136,3816,18.864,,,,245.6985,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0706","0706","Syddjurs",2025,44101,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34957,79.2658,9144,20.7342,,,,697.1823,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0707","0707","Norddjurs",2025,36658,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",30019,81.8894,6639,18.1106,,,,723.8972,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0710","0710","Favrskov",2025,49359,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39590,80.2083,9769,19.7917,,,,540.6587,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0727","0727","Odder",2025,24083,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",19125,79.4129,4958,20.5871,,,,225.3484,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0730","0730","Randers",2025,100356,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",79775,79.492,20581,20.508,,,,748.7724,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0740","0740","Silkeborg",2025,101574,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",80395,79.1492,21179,20.8508,,,,865.5654,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0741","0741","Samsø",2025,3656,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",2626,71.8271,1030,28.1729,,,,114.8605,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0746","0746","Skanderborg",2025,65760,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",52351,79.6092,13409,20.3908,,,,455.7213,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0751","0751","Aarhus",2025,373388,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",252506,67.6256,120882,32.3744,,,,471.5216,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0756","0756","Ikast-Brande",2025,43009,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",32946,76.6026,10063,23.3974,,,,736.0065,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0760","0760","Ringkøbing-Skjern",2025,55582,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",44797,80.5962,10785,19.4038,,,,1495.2764,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0766","0766","Hedensted",2025,48167,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",38989,80.9455,9178,19.0545,,,,551.7787,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0773","0773","Morsø",2025,19520,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",15954,81.7316,3566,18.2684,,,,364.8788,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0779","0779","Skive",2025,44328,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37292,84.1274,7036,15.8726,,,,688.5334,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0787","0787","Thisted",2025,42698,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34808,81.5214,7890,18.4786,,,,1096.1977,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0791","0791","Viborg",2025,97621,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",79444,81.38,18177,18.62,,,,1422.3698,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0810","0810","Brønderslev",2025,36706,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",30930,84.2642,5776,15.7358,,,,633.8055,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0813","0813","Frederikshavn",2025,57882,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",47344,81.794,10538,18.206,,,,652.3065,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0820","0820","Vesthimmerlands",2025,35818,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29785,83.1565,6033,16.8435,,,,768.6453,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0825","0825","Læsø",2025,1719,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",1441,83.8278,278,16.1722,,,,119.8113,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0840","0840","Rebild",2025,30942,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",25754,83.2331,5188,16.7669,,,,622.9606,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0846","0846","Mariagerfjord",2025,41606,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",34055,81.8512,7551,18.1488,,,,724.7584,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0849","0849","Jammerbugt",2025,37954,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31998,84.3073,5956,15.6927,,,,867.0364,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0851","0851","Aalborg",2025,224612,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",172467,76.7844,52145,23.2156,,,,1138.8832,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0860","0860","Hjørring",2025,63311,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",52859,83.491,10452,16.509,,,,927.2544,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0101","0101","København",2026,671714,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",328652,48.9274,343062,51.0726,,,,91.659,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0147","0147","Frederiksberg",2026,106150,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",61427,57.8681,44723,42.1319,,,,8.7052,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0151","0151","Ballerup",2026,53950,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31037,57.5292,22913,42.4708,,,,33.8862,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0153","0153","Brøndby",2026,40990,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",17882,43.6253,23108,56.3747,,,,20.9828,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0155","0155","Dragør",2026,14474,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",10907,75.3558,3567,24.6442,,,,18.3996,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0157","0157","Gentofte",2026,75106,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",48679,64.8137,26427,35.1863,,,,25.6138,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0159","0159","Gladsaxe",2026,71185,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",38748,54.4328,32437,45.5672,,,,24.9185,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0161","0161","Glostrup",2026,25834,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",14173,54.8618,11661,45.1382,,,,13.2918,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0163","0163","Herlev",2026,32030,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",17441,54.4521,14589,45.5479,,,,12.0582,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0165","0165","Albertslund",2026,29262,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",13601,46.4801,15661,53.5199,,,,23.4241,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0167","0167","Hvidovre",2026,54228,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",31729,58.5104,22499,41.4896,,,,22.9541,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0169","0169","Høje-Taastrup",2026,60458,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",28616,47.332,31842,52.668,,,,78.1787,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0173","0173","Lyngby-Taarbæk",2026,58614,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",36599,62.4407,22015,37.5593,,,,38.7859,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0175","0175","Rødovre",2026,45138,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",24814,54.9736,20324,45.0264,,,,12.1661,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0183","0183","Ishøj",2026,24685,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",9040,36.6214,15645,63.3786,,,,26.4956,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0185","0185","Tårnby",2026,44214,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",29594,66.9336,14620,33.0664,,,,65.9542,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0187","0187","Vallensbæk",2026,18689,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",8946,47.8677,9743,52.1323,,,,9.4913,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0190","0190","Furesø",2026,42874,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26714,62.3082,16160,37.6918,,,,56.785,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0201","0201","Allerød",2026,26496,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18888,71.2862,7608,28.7138,,,,67.4077,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0210","0210","Fredensborg",2026,42445,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",26524,62.4903,15921,37.5097,,,,112.0999,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0217","0217","Helsingør",2026,64244,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",43389,67.5378,20855,32.4622,,,,121.6798,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0219","0219","Hillerød",2026,55182,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",37668,68.2614,17514,31.7386,,,,213.3639,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0223","0223","Hørsholm",2026,25354,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",18333,72.3081,7021,27.6919,,,,31.3367,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0230","0230","Rudersdal",2026,57912,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",39159,67.6181,18753,32.3819,,,,73.3501,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0240","0240","Egedal",2026,46240,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",33038,71.449,13202,28.551,,,,125.7734,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0250","0250","Frederikssund",2026,47450,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35172,74.1243,12278,25.8757,,,,250.9469,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
"DK","dk-kommune-2026-dawa-dagi","kommune","dk-kommune-2026-dawa-dagi:0253","0253","Greve",2026,54120,"StatBank KM6 1 January municipality row; population_total is member plus not member of the National Church after summing sex and age groups.",35312,65.2476,18808,34.7524,,,,60.6088,,,"dst-statbank-km6-church-membership-kommune-q1-2011-2026|dawa-dagi-kommune-current-2026","administrative_membership_register;church_of_denmark_membership_not_affiliation_or_attendance;member_share_member_over_member_plus_non_member;annual_january_km6;current_dawa_dagi_kommune_boundary_join"
