"area_code","area_name","land_area_sq_km","year","category","count"
"334300","Charing Cross",168.67829573,2018,"Object to answering",63
"334400","Halkett",86.01208442,2018,"Object to answering",117
"334501","Newtons Road",153.8311825,2018,"Object to answering",216
"334601","West Melton",2.98987427,2018,"Object to answering",93
"334700","Burnham Camp",1.49394208,2018,"Object to answering",54
"334801","Rolleston Izone",4.07023311,2018,"Object to answering",9
"334901","Rolleston North Central",1.50639412,2018,"Object to answering",186
"335001","Springston",118.27316752,2018,"Object to answering",132
"335101","Rolleston Central",1.64929046,2018,"Object to answering",219
"335201","Rolleston Tauwharekākaho",1.3834302,2018,"Object to answering",138
"335202","Rolleston North East",1.59264006,2018,"Object to answering",99
"335301","Rolleston South West",1.86233553,2018,"Object to answering",45
"335302","Rolleston South Central",1.5642791,2018,"Object to answering",132
"335400","Southbridge",361.56140814,2018,"Object to answering",183
"335501","Faringdon",3.5660755,2018,"Object to answering",123
"335502","Rolleston South East",6.51798316,2018,"Object to answering",18
"335600","Trents",50.01682404,2018,"Object to answering",126
"335701","Prebbleton North",3.33201218,2018,"Object to answering",114
"335702","Prebbleton South",1.96504726,2018,"Object to answering",96
"335800","Irwell",128.15062579,2018,"Object to answering",126
"335901","Ladbrooks",49.7641617,2018,"Object to answering",123
"336001","Lincoln West",3.07887604,2018,"Object to answering",174
"336002","Lincoln South",1.83666518,2018,"Object to answering",18
"336101","Lincoln North",2.93265928,2018,"Object to answering",66
"336102","Lincoln East",2.05387046,2018,"Object to answering",114
"336200","Leeston",2.43667042,2018,"Object to answering",171
"336301","Tai Tapu",56.80112121,2018,"Object to answering",75
"336400","Motukarara",64.66622807,2018,"Object to answering",21
"336500","Inland water Lake Ellesmere/Te Waihora North",0,2018,"Object to answering",-999
"336600","Ashburton Lakes",2995.13689819,2018,"Object to answering",6
"336701","Cairnbrae",541.21322789,2018,"Object to answering",66
"336800","Ashburton Forks",859.38736919,2018,"Object to answering",120
"336901","Methven",4.76522485,2018,"Object to answering",114
"337000","Ealing-Lowcliffe",413.18818983,2018,"Object to answering",111
"337100","Eiffelton",433.58157663,2018,"Object to answering",168
"337200","Chertsey",572.51534916,2018,"Object to answering",81
"337301","Winchmore-Wakanui",310.3700011,2018,"Object to answering",111
"337400","Allenton North",2.09646461,2018,"Object to answering",156
"337500","Allenton South",2.92667453,2018,"Object to answering",129
"337600","Rākaia",11.30140457,2018,"Object to answering",129
"337700","Ashburton North",20.65756078,2018,"Object to answering",69
"337800","Allenton East",1.23834783,2018,"Object to answering",105
"337900","Tinwald North",1.90350197,2018,"Object to answering",102
"338000","Ashburton Central",2.5629037,2018,"Object to answering",6
"338100","Ashburton West",0.45251945,2018,"Object to answering",66
"338200","Tinwald South",2.79309066,2018,"Object to answering",192
"338300","Ashburton East",0.77867209,2018,"Object to answering",132
"338401","Netherby",1.94202888,2018,"Object to answering",150
"338501","Hampstead",2.63993121,2018,"Object to answering",225
"338600","Ben McLeod",842.34119654,2018,"Object to answering",12
"338700","Arundel",629.20820915,2018,"Object to answering",111
"338800","Levels Valley",386.37931944,2018,"Object to answering",84
"338901","Geraldine",3.22175628,2018,"Object to answering",240
"339002","Rangitata",171.83844747,2018,"Object to answering",99
"339100","Waitohi (Timaru District)",371.78278811,2018,"Object to answering",135
"339200","Pleasant Point",5.20894215,2018,"Object to answering",141
"339300","Temuka West",4.07169845,2018,"Object to answering",192
"339400","Hadlow",93.74155147,2018,"Object to answering",87
"339500","Levels",87.98954887,2018,"Object to answering",111
"339600","Temuka East",4.26974146,2018,"Object to answering",186
"339700","Gleniti North",5.42068965,2018,"Object to answering",123
"339800","Washdyke",10.65739641,2018,"Object to answering",87
"339900","Fairview",98.36974861,2018,"Object to answering",147
"340000","Gleniti South",1.73692412,2018,"Object to answering",141
"340100","Glenwood",1.08721699,2018,"Object to answering",132
"340200","Marchwiel West",0.84049485,2018,"Object to answering",135
"340300","Marchwiel East",0.93101142,2018,"Object to answering",159
"340400","Highfield North",1.41108191,2018,"Object to answering",162
"340500","Highfield South",0.95030445,2018,"Object to answering",63
"340601","Waimataitai-Maori Hill",1.38994462,2018,"Object to answering",165
"340700","Fraser Park",1.21557097,2018,"Object to answering",228
"340801","Seaview",0.75085847,2018,"Object to answering",168
"341000","Watlington",1.20719932,2018,"Object to answering",162
"341101","Timaru Central",0.80811291,2018,"Object to answering",27
"341201","Timaru East",3.70399746,2018,"Object to answering",36
"341300","Parkside",1.14715856,2018,"Object to answering",207
"341400","Kensington (Timaru District)",0.72551225,2018,"Object to answering",138
"341501","Mackenzie Lakes",5139.71326007,2018,"Object to answering",63
"341600","Inland water Lake Pukaki",0,2018,"Object to answering",-999
"341700","Inland water Lake Tekapo",0,2018,"Object to answering",-999
"341801","Twizel",15.54196485,2018,"Object to answering",105
"341900","Opua (Mackenzie District)",1978.38203346,2018,"Object to answering",111
"342000","Fairlie",4.95329511,2018,"Object to answering",75
"342100","Hakataramea",2059.60296839,2018,"Object to answering",78
"342200","Maungati",695.94548371,2018,"Object to answering",42
"342300","Lyalldale",109.5397092,2018,"Object to answering",66
"342400","Mākikihi-Willowbridge",295.03386975,2018,"Object to answering",81
"342500","Waimate North",4.46603586,2018,"Object to answering",66
"342600","Morven-Glenavy-Ikawai",386.31632461,2018,"Object to answering",87
"342700","Waimate West",0.93730846,2018,"Object to answering",129
"342800","Waimate East",2.60475025,2018,"Object to answering",165
"343000","Chatham Islands",793.8760022,2018,"Object to answering",69
"343100","Aviemore",3483.89678914,2018,"Object to answering",42
"343200","Inland water Lake Ōhau",0,2018,"Object to answering",-999
"343300","Danseys Pass",711.49333783,2018,"Object to answering",84
"343400","Ngapara",1134.56165574,2018,"Object to answering",117
"343501","Lower Waitaki",174.1822275,2018,"Object to answering",87
"343600","Waihemo",1312.39299807,2018,"Object to answering",120
"343700","Maheno",262.44968293,2018,"Object to answering",138
"343801","Weston",1.99830288,2018,"Object to answering",90
"343900","Oamaru North Milner Park",7.13509814,2018,"Object to answering",195
"344000","Oamaru North Orana Park",2.76061588,2018,"Object to answering",231
"344100","Oamaru Gardens",1.48513744,2018,"Object to answering",81
"344200","Glen Warren",1.8009147,2018,"Object to answering",138
"344300","Holmes Hill",2.62025107,2018,"Object to answering",105
"344400","Oamaru Central",0.96438725,2018,"Object to answering",24
"344500","South Hill",1.44829725,2018,"Object to answering",171
"344700","Palmerston",8.75362043,2018,"Object to answering",72
"344800","Lindis-Nevis Valleys",2884.60616935,2018,"Object to answering",171
"344900","Cromwell West",12.03206438,2018,"Object to answering",162
"345000","Cromwell East",3.59556845,2018,"Object to answering",129
"345100","Manuherikia-Ida Valleys",2511.46757361,2018,"Object to answering",87
"345200","Earnscleugh",391.85262909,2018,"Object to answering",45
"345300","Dunstan-Galloway",444.46477075,2018,"Object to answering",114
"345400","Clyde",2.08072828,2018,"Object to answering",90
"345500","Alexandra North",4.60800747,2018,"Object to answering",216
"345600","Alexandra South",5.15292848,2018,"Object to answering",186
"345700","Maniototo",2370.96691636,2018,"Object to answering",117
"345800","Teviot Valley",1302.44245424,2018,"Object to answering",141
"345900","Outer Wānaka",3176.07941178,2018,"Object to answering",24
"346000","Glenorchy",1464.37156567,2018,"Object to answering",24
"346100","Inland water Lake Wānaka",0,2018,"Object to answering",-999
"346201","Outer Wakatipu",1862.92115788,2018,"Object to answering",24
"346300","Inland water Lake Hāwea",0,2018,"Object to answering",-999
"346400","Cardrona",857.82902693,2018,"Object to answering",42
"346500","Inland water Lake Wakatipu",0,2018,"Object to answering",-999
"346600","Wānaka Waterfront",3.89215168,2018,"Object to answering",90
"346701","Wānaka North",5.44191778,2018,"Object to answering",144
"346702","Northlake",3.39533109,2018,"Object to answering",6
"346800","Wānaka West",4.43058378,2018,"Object to answering",60
"346901","Albert Town",3.88955717,2018,"Object to answering",108
"347000","Wānaka Central",7.56205413,2018,"Object to answering",69
"347101","Lake Hāwea",3.65558904,2018,"Object to answering",72
"347201","Upper Clutha Valley",159.79527428,2018,"Object to answering",78
"347300","Kingston",1012.53594345,2018,"Object to answering",39
"347401","Arthurs Point",4.17779919,2018,"Object to answering",54
"347501","Wakatipu Basin",57.7241974,2018,"Object to answering",60
"347600","Queenstown Hill",15.37707871,2018,"Object to answering",-999
"347700","Warren Park",0.93646231,2018,"Object to answering",57
"347801","Sunshine Bay-Fernhill",13.21846868,2018,"Object to answering",135
"347901","Arrowtown",3.60587933,2018,"Object to answering",144
"348000","Quail Rise",6.26898213,2018,"Object to answering",30
"348100","Queenstown Central",0.80516805,2018,"Object to answering",18
"348200","Queenstown East",0.9758133,2018,"Object to answering",51
"348300","Frankton Arm",1.22516729,2018,"Object to answering",81
"348400","Frankton",7.56077087,2018,"Object to answering",138
"348500","Lake Hayes",5.92287433,2018,"Object to answering",9
"348600","Kelvin Heights",9.27570754,2018,"Object to answering",42
"348700","Shotover Country",3.03933153,2018,"Object to answering",66
"348801","Lake Hayes Estate",2.74068132,2018,"Object to answering",84
"348901","Jacks Point",21.0071097,2018,"Object to answering",45
"349000","Strath Taieri",2115.02274733,2018,"Object to answering",45
"349100","Bucklands Crossing",421.95629422,2018,"Object to answering",123
"349200","Waikouaiti",7.32830263,2018,"Object to answering",108
"349300","Momona",217.60622776,2018,"Object to answering",147
"349401","Taieri",150.04516806,2018,"Object to answering",108
"349601","Mount Cargill",129.7765712,2018,"Object to answering",153
"349700","Bush Road",0.87644249,2018,"Object to answering",189
"349801","Mosgiel East",3.6357763,2018,"Object to answering",204
"349900","Mosgiel Central",1.23774754,2018,"Object to answering",198
"350000","Seddon Park",1.55941722,2018,"Object to answering",192
"350100","Wingatui",6.84273075,2018,"Object to answering",45
"350201","Saddle Hill-Chain Hills",47.61261696,2018,"Object to answering",60
"350300","East Taieri",3.12611642,2018,"Object to answering",111
"350401","Halfway Bush",1.45810864,2018,"Object to answering",117
"350500","Helensburgh",1.46191187,2018,"Object to answering",63
"350600","Glenleith",2.12327059,2018,"Object to answering",78
"350700","Fairfield (Dunedin City)",3.95624004,2018,"Object to answering",156
"350900","Brockville",1.47123183,2018,"Object to answering",171
"351000","Wakari",2.20640515,2018,"Object to answering",261
"351100","Abbotsford",2.36456966,2018,"Object to answering",198
"351200","Brighton",3.3981893,2018,"Object to answering",135
"351300","Pine Hill-Dalmore",1.17720242,2018,"Object to answering",180
"351400","Kaikorai-Bradford",3.43862124,2018,"Object to answering",69
"351500","Maori Hill",1.01060581,2018,"Object to answering",129
"351600","Roslyn (Dunedin City)",1.29448954,2018,"Object to answering",177
"351700","North East Valley Chingford",1.08266993,2018,"Object to answering",132
"351801","Roseneath-Sawyers Bay",4.79179755,2018,"Object to answering",99
"351901","Normanby (Dunedin City)",1.41871037,2018,"Object to answering",87
"352000","North East Valley Knox",0.66826179,2018,"Object to answering",141
"352100","Belleknowes",1.12718683,2018,"Object to answering",114
"352200","Gardens (Dunedin City)",1.51115016,2018,"Object to answering",165
"352300","Kenmure",1.10013816,2018,"Object to answering",108
"352400","Campus West",0.32165943,2018,"Object to answering",69
"352500","Waldronville",9.53820533,2018,"Object to answering",93
"352600","Green Island",3.64480459,2018,"Object to answering",174
"352701","Port Chalmers",3.23756653,2018,"Object to answering",123
"352800","Royal Terrace",0.27648349,2018,"Object to answering",66
"352900","Arthur Street",0.71698602,2018,"Object to answering",87
"353000","Opoho",2.35872478,2018,"Object to answering",66
"353100","Campus North",0.60684886,2018,"Object to answering",126
"353200","Campus South",0.46993429,2018,"Object to answering",75
"353300","Mornington",1.08749583,2018,"Object to answering",204
"353400","Dunedin Central",1.30707461,2018,"Object to answering",102
"353500","Maryhill",1.23510048,2018,"Object to answering",153
"353600","Ravensbourne-St Leonards",4.9092648,2018,"Object to answering",165
"353701","Harbourside",2.70547717,2018,"Object to answering",9
"353800","Fernhill",0.79442954,2018,"Object to answering",81
